-0.0094648,0.00057987,-0.0012468,-0.0089818,-0.0071659,-0.010182,-0.0011288,0.0038464
-0.0086266,0.0039849,0.00083293,-0.0080218,-0.0044224,-0.0018917,-0.0064479,0.0044844
-0.0083111,-0.0017676,-0.0062817,-0.010987,-0.0089531,-0.0029618,-0.0013574,0.0013905
-0.0068303,0.0012593,-0.0030901,-0.0096627,-0.010271,9.2442e-05,0.0055435,-0.0014462
-0.009131,-4.0521e-05,-0.0020739,-0.0084058,-0.004455,0.0043507,0.0029728,-0.0046524
-0.0079586,-0.00078025,5.0279e-05,-0.0072727,-0.0038509,0.007694,0.0040636,0.0032255
-0.0058668,-0.0015981,-0.0014401,-0.0081878,-0.0011534,0.0061174,0.0025937,0.004745
-0.0068702,-0.00087658,-0.00028652,-0.0046998,0.0033556,0.0074684,-0.0038866,0.0016597
-0.0025406,0.0076215,0.00025156,-0.0020321,0.0068315,0.00528,-0.0069128,-0.0032441
-0.0083457,0.001075,-0.00021242,-0.00041881,0.0070874,-0.0014543,-0.0071932,-0.0045398
-0.0059262,-0.00084042,0.002132,-0.00043088,0.010254,-0.0024324,-0.0035789,-0.0051006
-0.0056189,0.00012116,0.0027988,0.0034647,0.01277,0.00041467,0.0056067,0.0044595
-0.0046957,0.0041247,0.0021363,0.00738,0.0048461,-0.0034985,0.010919,0.011158
-0.005142,0.0016747,-0.0018337,0.0053267,0.0077158,0.0017695,0.0067518,0.0091283
-0.0049719,0.0014554,-0.00071598,0.007047,6.7776e-05,-0.0042838,0.0012331,7.5624e-05
-0.0044436,-0.0025581,0.0012133,0.0035329,-0.0044968,-0.0010629,-0.0029412,-0.0044088
-0.0058448,0.00013938,-0.00061857,0.0032912,-0.0054295,-0.00057101,-0.011022,-0.012139
-0.0035992,-0.0031716,7.7436e-05,0.0059954,-0.010444,0.0030194,-0.01451,-0.0074635
-0.0018599,-0.0041446,-0.0029882,0.0032745,-0.0081581,-0.00010496,-0.0060566,0.0010827
-0.0027443,-0.00043737,0.001536,0.0071631,-0.012993,-0.0030411,0.0029413,0.0087159
2.5624e-05,-0.0047864,-0.001656,0.0037998,-0.012017,3.6272e-06,0.0085909,0.0040251
-0.0012142,-0.0042913,-0.00034702,0.0012224,-0.0056712,-0.003939,0.011322,0.0028447
-0.00064122,-0.0015856,0.0026002,0.0035953,-0.0023608,-0.0075347,0.0069155,0.00023065
-0.0023259,-0.0073904,0.0037302,0.0017508,0.00029135,-0.0052556,-0.0021942,-0.0043321
-0.00026845,-0.006178,-0.0020429,-0.001542,0.00047508,-0.0059428,-0.0059742,-0.00018668
-0.0025082,-0.00619,0.0018936,0.00069181,0.0043163,-0.0017313,-0.0093253,0.0016926
0.0019362,-0.0047414,0.0029935,-0.0012187,0.011028,0.0031655,-0.0068033,-0.0014328
0.0031886,-0.0071289,5.2198e-05,0.00054445,0.011519,0.0084346,-0.00084028,-0.0041092
0.00098667,-0.0074071,0.0011895,-0.0012262,0.011112,0.0075707,0.0053384,-0.005832
0.005111,-0.0061456,0.003557,-0.00074155,0.0067374,0.0069384,0.0082887,0.00034577
0.0016119,-0.0043058,0.0011694,-0.00057665,0.0054431,0.011333,0.0056827,0.0053449
0.002746,-0.0070976,-0.0007675,-0.0033136,0.0031327,0.0078204,0.0067211,0.010234
0.0073316,-0.0036702,0.0030922,-0.0027835,-0.0042104,0.0047568,0.00018355,0.0069966
0.0021452,-0.0075044,0.0065627,0.0013593,-0.004949,-0.0013192,-0.0040268,-0.0022128
0.006083,-0.005643,8.9101e-05,-0.001679,-0.010735,-0.0036592,-0.001503,-0.01057
0.0077964,-0.0038071,-0.0005628,-0.003243,-0.0066766,-0.0082674,-0.0011182,-0.0086218
0.0067556,-0.0041488,0.00486,0.0018388,-0.008646,-0.011398,0.0038718,-0.002871
0.0073432,-0.0041119,0.0043174,0.0039471,-0.0079061,-0.0056261,0.0037542,0.00088786
0.0051191,-0.0026832,0.00056914,-0.00076941,-0.0087782,-0.0094006,0.0063787,0.0096576
0.0063386,-0.00056207,-0.0019707,-0.0010526,-0.0012203,-0.00092618,-0.001138,0.0033242
0.0089905,-0.0015214,0.0031396,-0.0018369,0.0046566,0.0030247,-0.0012884,-0.0012023
0.0057597,0.0020587,-0.00056097,-0.001848,0.0033371,0.0015675,0.0011875,-0.0024652
0.0087668,0.0032551,-0.0026033,-0.0031492,0.0049956,0.0065291,-0.0029664,-0.0013642
0.0065808,0.0038077,-0.00049179,-0.0013804,0.0037995,0.0061094,0.0046379,0.0015806
0.0062295,0.0060637,-0.0038152,-0.0039516,0.0070349,0.0061782,4.1948e-05,-0.0015186
0.0026633,0.0067788,-0.0041386,-0.0042726,0.0095513,0.0080785,-0.0038928,-0.0054687
0.0049366,0.0078404,-0.005258,-0.0047525,0.0064956,0.0018881,0.0013838,-0.0023734
0.0048409,0.0076115,-0.0052164,-0.0076143,0.0040282,0.002858,-0.00080246,-0.00035473
0.00042772,0.0066797,-0.0025172,-0.0072708,0.0023689,0.001165,-0.0027876,0.00047061
4.222e-05,0.0042507,-0.0034615,-0.0049146,-0.0019401,0.00093148,0.0025266,0.0077902
0.0035041,0.0075312,-0.0063717,-0.0021866,-0.005301,-0.0023865,0.002071,0.0098876
0.0050353,0.008011,-0.0022303,-0.0059802,-0.0036671,0.00060228,0.0049594,0.0030593
0.0046089,0.0072142,-0.0045827,-0.0030922,-0.0056984,6.2736e-06,0.0023813,-0.0066802
0.0018594,0.0080859,-0.0061171,-0.0051034,-0.0076016,0.00011775,-0.0026512,-0.011334
0.00074666,0.0099727,-0.00093117,-0.00051303,-0.0020904,-0.0044231,-0.0036601,-0.0089976
-0.0030461,0.0074132,-0.0026974,-0.00090848,-0.0013535,-0.0023808,-0.0099633,0.0026119
0.002227,0.011807,0.00053648,0.0036344,-0.0045383,-0.0036204,-0.0044667,0.0050757
0.0040474,0.010926,-0.0010522,0.00084588,0.0048085,0.00012657,-0.00060182,0.0051502
0.0014581,0.011374,-0.0015564,0.0083066,0.00016658,-0.0054199,0.0055489,0.0045142
-0.0012284,0.0087153,0.0039565,0.0085012,0.0036365,-0.0031122,0.0077103,-0.00044105
0.0012567,0.011227,0.0056795,0.0089751,0.0049777,-0.0036229,0.0068625,-0.004318
-0.0061544,0.0076564,0.0046729,0.0044436,0.0023413,-0.002506,0.0052922,0.0030909
0.0019057,0.012302,0.0050154,0.0072874,-0.00010535,-0.0027497,-0.0035839,0.0029929
0.00035942,0.0070657,0.011554,0.013695,0.004106,0.0038599,-0.0091873,-0.0045731
-0.0013474,0.0073759,0.0024922,0.0077906,-0.00020289,0.0045228,-0.0069491,-0.003695
-0.0017297,0.0050962,0.0042638,0.0080258,-0.0034203,0.0058219,-0.0032542,-0.0052883
-0.0027201,0.0033136,0.0040325,0.0057468,0.00023569,0.0099967,0.0042254,-0.0028817
-0.00074272,0.00594,0.0038108,0.0043059,-0.002636,0.010792,0.0075779,0.00953
-0.0032774,-0.00082481,0.010691,0.0054688,-0.00011076,0.0089853,0.0097078,0.0092831
-0.0055679,-0.0014127,0.0039731,0.0036098,-5.1754e-05,0.0027145,0.0047779,0.0050858
-0.0014542,0.0013123,0.0030205,0.00023327,-0.00053516,9.1818e-05,-0.006346,-0.0026204
-0.0085699,-0.0018765,0.004037,-0.00031828,0.0047847,-0.0018774,-0.0080677,-0.0063405
-0.0066158,-0.0051662,0.0039292,-0.001461,-0.0034429,-0.0080125,-0.0089083,-0.010081
-0.0050267,-3.2534e-05,0.0031473,-0.0044901,0.0019817,-0.0056962,-0.0074061,-0.0052946
-0.0057012,-0.0049622,-0.00053518,-0.0067263,-0.0029685,-0.01275,0.0046657,0.0035638
-0.0025402,-0.0055723,0.0014702,-0.0083724,-0.0028212,-0.011304,0.002988,0.0025721
-0.0041067,-0.0061315,-0.0013495,-0.0060771,0.0025719,-0.00081297,0.0075791,0.004114
-0.005037,-0.0073696,-0.0086838,-0.0128,-7.205e-05,-0.00015688,0.0051947,-0.00033347
-0.0010429,-0.0066403,-0.0066789,-0.0093746,-0.003032,0.00031642,0.0042872,-0.0038505
-0.0067992,-0.014133,-0.0044947,-0.0061579,-0.0013558,0.0058005,-0.0047271,-0.0015156
-0.0035218,-0.011303,-0.0074121,-0.0084002,-0.0017724,0.0074277,-0.010282,0.00093404
-7.2021e-05,-0.01011,-0.0091884,-0.010939,-0.00272,0.0054715,-0.0048351,0.0017886
-0.0034548,-0.010368,-0.0092235,-0.0059175,-0.000905,0.0052964,-0.0025783,-0.0050209
-0.0019493,-0.008232,-0.0091632,4.5383e-05,0.00644,0.004801,-0.0018729,-0.0064409
-0.0014946,-0.0095962,-0.0067158,-0.0024792,0.0059879,0.0030483,0.005577,-0.0030679
0.00054623,-0.010842,-0.0070344,7.5917e-05,-0.00032342,-0.006013,0.0022113,0.0011713
0.00060732,-0.006414,-0.0097121,0.0017907,0.0092552,0.00022476,0.0010546,0.0043981
-0.001531,-0.013275,-0.0067743,0.0025106,0.0032326,9.297e-05,0.0038392,0.012404
0.00086652,-0.0077701,-0.0052571,0.0043569,0.0073866,-0.00154,-0.0034586,0.0025237
-0.0014827,-0.006042,-0.0045294,0.0081584,0.0067648,0.0013661,-0.0063822,-0.0083799
0.00062472,-0.0089636,-0.0018068,0.0066706,0.0019047,0.00025768,0.00073084,-0.010477
0.00026821,-0.0068287,0.00088262,0.0059254,-0.00048053,0.0024678,0.0011861,-0.0089682
0.0021686,-0.0050218,0.00064939,0.0062314,-0.0020363,0.0036919,0.0037536,0.00070612
0.00059745,-0.003499,0.0038453,0.0060811,-0.0040394,-0.0012579,-0.0022277,0.008346
-0.00089616,-0.0068192,0.01007,0.0055466,-0.0063184,4.1254e-05,0.001467,0.0080743
0.0017675,0.00084229,0.0030421,0.0036051,-0.0047975,-0.0021707,-0.0027185,0.0028069
-0.00028392,-0.00065854,0.008639,0.0061734,-0.0064404,-0.0063125,0.0022224,0.0028383
-0.00035848,-0.0037929,0.0094887,0.0031231,-0.0073386,-0.0088972,0.0023533,-0.0010265
0.0036778,-0.00049214,0.010153,0.0025338,-0.0090819,-0.0094379,0.004081,-0.0028367
0.00087576,0.0024586,0.010744,0.0034004,-0.00061677,-0.0019492,0.0067334,0.0057588
-0.0021322,0.0003948,0.012933,0.0019031,0.0019454,0.0012319,-0.0023012,0.0018777
0.002073,0.003982,0.0055191,-0.0051087,0.0044016,0.005696,-0.0074755,-0.0048286
0.0036188,0.0048752,0.0083658,-0.0020025,0.009053,0.011217,-0.0072887,-0.0035784
0.003967,0.0048038,0.0053179,-0.003123,0.0093793,0.0086486,-0.0020967,-0.0014263
-0.0020892,0.00068494,0.0062291,0.0034031,0.011165,0.014959,-0.00044801,0.0054193
0.0037253,0.0066966,0.0073939,0.001729,0.0039531,0.0046238,0.0023993,0.0093114
0.0047475,0.0040891,0.0067067,0.0027422,0.0078421,0.0066302,0.0090608,0.0076304
0.0031563,0.0075278,0.0032038,-1.2703e-05,0.00040456,-0.0020408,0.0024515,-0.00013147
0.0011653,0.0064324,-0.0010802,-0.0012808,-8.3786e-05,-0.0028014,-0.0021363,-0.008775
-0.00057681,0.0037541,-0.00071206,-0.00021204,-0.0062601,-0.007146,-0.0066609,-0.012923
-0.00096964,0.0046514,-0.0022504,-0.0028548,-0.0078629,-0.01196,-0.011803,-0.0098727
-0.0012728,0.0064376,-0.0097897,-0.0021237,-0.009581,-0.010211,-0.0073196,0.0011193
0.00061248,0.0066984,-0.0066334,0.001433,-0.01063,-0.0076352,0.0017835,0.0087648
0.001787,0.007289,-0.0050165,0.0035588,-0.012182,-0.0073251,0.0077596,0.0083675
-0.00063652,0.0078984,-0.0095603,0.001135,-0.0046588,-0.0010563,0.0075695,0.004686
-0.0016823,0.0049864,-0.0085174,-0.00042213,-0.0034418,0.0064326,0.0055058,-0.0060566
0.0017719,0.0093643,-0.011704,-0.0025665,-0.003471,0.0051681,0.0056273,0.0032599
-0.0029973,0.0063322,-0.010593,-0.00040034,0.002987,0.008856,1.35e-05,0.0009395
0.0026695,0.0059886,-0.012895,-0.00357,0.0061657,0.004818,-0.0093829,-0.0022016
-0.00060297,0.003272,-0.0066543,-0.001724,0.0093257,0.0065076,-0.0093945,-0.0053569
8.5613e-06,0.004619,-0.011455,-0.0037639,0.0079871,0.0039095,-0.0048547,-0.0041582
-0.00046007,0.00074181,-0.0078901,-0.0033821,0.011063,0.002488,-0.00048269,-0.0065985
0.00051612,0.0018177,-0.0056041,-0.0015887,0.0099298,-0.0018683,0.0089384,-0.00028519
-0.0009365,0.0042804,-0.0065552,-0.010645,0.0045405,-0.0019736,0.011018,0.0064074
-0.0019573,0.0025001,0.00042729,-0.0045581,-0.00054498,-0.0034457,0.0073232,0.0083854
0.0018171,0.002564,-0.0021856,-0.0050017,-0.00099317,-0.0034494,0.0030443,0.0071956
-0.00070382,0.0035935,0.0015157,-0.0068203,-0.0011158,0.00099885,-0.0065733,-0.0056658
0.00026645,0.00072856,0.0055601,-0.0035226,-0.0045188,-0.0010403,-0.00706,-0.0072925
0.0012078,0.0027911,0.0050287,-0.0020894,-0.0073232,0.00087987,-0.0056893,-0.0083127
-0.0017814,-0.0023675,0.0081087,-0.0014316,-0.0094197,0.00027844,-0.0030646,-0.0046561
0.00073571,-0.0043822,0.0087057,0.0021982,-0.0093805,-0.0039018,0.0066882,0.0024231
1.0038e-06,-0.00057229,0.0079229,0.0020973,-0.0092715,-0.0037317,0.0035911,0.0062765
-0.0016307,-0.0029623,0.0099801,0.0054097,-0.0030651,-0.004231,0.0047409,0.0042788
0.00095325,-0.0015871,0.010128,0.0065389,0.00063306,2.2292e-06,0.0014848,0.00015042
0.0021063,-0.0034098,0.011643,0.0063472,0.0016678,-0.0036677,-0.0053291,-0.0026512
0.00077933,-0.0037587,0.010222,0.0088215,0.0063027,-0.0029407,-0.0047456,-0.0019287
-0.0025532,-0.00077634,0.0048745,0.0095199,0.0074733,-0.0011859,-0.0031888,-0.00066911
0.0018152,0.00048651,0.0089095,0.0069656,0.007616,-0.0005136,-0.0035987,7.3093e-05
0.0035994,0.0001608,0.0045528,0.0076288,0.008484,0.0052164,0.0033002,-0.00015938
0.0028282,-0.00060773,0.005647,0.0087044,0.011343,0.007931,0.0025547,-0.0038603
4.7523e-05,0.00066202,0.0016411,0.0071858,0.0069818,0.010482,0.0010771,-0.0048356
0.0037195,0.00023744,0.0025243,0.010059,0.0042069,0.011706,-0.00061831,0.00037234
0.0014387,0.00077593,0.0022892,0.0069528,0.00053365,0.0089825,0.0034327,0.0081067
0.00047544,-0.0012326,-0.0013767,0.0029913,-0.0029631,0.0044515,-0.00024218,0.010285
0.005229,0.0018666,-0.0011202,0.0043736,-0.0049872,0.0018412,0.0034026,0.0039148
0.0043423,0.0029952,-0.0036556,0.0016695,-0.0066462,-0.0039154,0.00055767,-0.0055845
-0.00057821,-0.0016461,-0.0053731,-0.0036559,-0.005165,-0.005985,-0.0019588,-0.010955
0.0054761,-0.0024934,-0.0057256,-0.0060715,-0.0040163,-0.011404,-0.002131,-0.0075654
0.0029187,0.001353,-0.0066254,-0.0086156,-0.0032466,-0.0085264,0.00010992,-0.0009076
0.0034277,-0.00037814,-0.006269,-0.0079092,-0.002899,-0.011519,-0.00232,0.007497
0.0013988,-0.0018296,-0.0060887,-0.009558,0.0031656,-0.0055007,-0.003131,0.0065892
0.0029402,0.0026226,-0.0093601,-0.0089891,0.0039191,0.0016672,0.0014003,0.0017804
0.0031961,0.0011943,-0.010578,-0.010619,2.9362e-05,0.0010728,0.0047593,-0.0017692
0.0012538,0.0034263,-0.0084807,-0.010089,0.0056917,0.0044989,0.0040405,-0.00088572
0.0022093,0.0047556,-0.011664,-0.0096263,0.0032586,0.0045732,0.0036798,0.0042161
0.0043969,0.0014544,-0.0022719,-0.008812,0.0073111,0.011051,-0.0016011,0.00019647
0.0034748,-0.00091458,-0.0015991,-0.0050752,0.00096421,0.0041588,-0.0034663,0.00041717
0.00055156,-0.000492,-0.0018446,-0.0021802,0.0055596,0.0077429,-0.0073654,-0.0042173
-0.0037739,-0.0015184,-0.0013997,-0.0047338,0.0012615,0.0016798,-0.0059336,-0.0056957
-0.00098711,0.002679,0.0023804,-0.00045928,-0.00050176,0.0021217,0.0030452,-0.0032498
-0.0026265,-0.0042718,-0.00011351,-0.0040578,0.0006182,0.001064,0.0069082,0.0037149
0.00059421,0.00011608,0.0022556,0.00035483,0.0017829,0.0003327,0.0070866,0.011153
-0.0039602,-0.00053607,0.0026839,0.0010449,0.00072684,0.00074388,0.00868,0.0084701
0.001901,0.00086175,0.0065593,0.0071876,-0.00025494,-0.00069021,0.00047816,-0.0021793
-0.0036234,-0.0017156,0.0056718,0.0061235,-0.0020369,0.0014274,-0.0079001,-0.007656
-0.0022121,-0.0069649,0.0081794,0.002787,-0.0039734,-0.003381,-0.0082954,-0.011281
-0.0028809,-0.0047157,0.006537,0.0069665,0.0010306,-1.5087e-05,-0.0071659,-0.0039939
-0.0013275,-0.0023533,0.0071409,0.003936,0.0005601,0.00022031,-0.0028956,0.00345
-0.00045974,-0.00286,0.0081149,0.0056273,0.00017369,-0.0024575,0.0061699,0.0053833
-0.0066272,-0.0059446,0.0044025,0.0028555,-0.0029757,-0.0042717,0.0086732,0.0039806
-0.0041464,-0.0044599,0.0072332,0.0039424,-0.0016643,-0.0069788,0.013219,0.0048117
-0.0059568,-0.0032171,0.0064114,0.0037581,-0.00057013,-0.0047346,0.0032286,-0.0018535
-0.0039558,-0.0043341,0.0016692,0.0018626,0.0022376,-0.001096,-0.0093523,-0.0050186
-0.0030823,-0.0059571,0.0027874,0.0027938,-0.0033086,-0.0047839,-0.010325,-0.00091457
-0.0036714,-0.0091608,0.0049097,0.0048722,-0.003788,-0.0043034,-0.010612,-0.00043132
-0.0049559,-0.0061916,0.0020443,0.00077351,0.0013126,0.0011574,-0.0051531,-0.0026769
-0.0034942,-0.0075967,-0.00094296,-0.0012025,0.0028038,0.006367,0.0016844,-0.0024135
-0.0040835,-0.0022178,-0.00012434,-0.00066939,-0.0020563,0.0085415,0.0079441,-0.0034021
-0.0038158,-0.0075618,-0.0027688,0.0017121,-0.0019079,0.0045771,0.0077826,0.0013027
-0.0049232,-0.0038429,-0.000796,-0.0012537,0.00067898,0.0049181,0.0081803,0.0097063
-0.0058535,-0.0011518,-0.0011656,-0.00013183,0.0022349,0.0062832,-0.00015747,0.0063708
-0.0052671,-0.0045681,-0.0055616,-0.00088963,0.0026838,0.0023066,-0.0036283,0.0025881
-0.0027345,-5.8992e-06,-0.0049529,-0.00099935,0.0069254,0.0034076,-0.0046306,-0.0026475
-0.0018803,0.00029885,-0.0083959,-8.7282e-05,0.0012446,-0.0050359,0.00038827,-0.0067544
-0.0033761,-0.0049276,-0.0055017,-0.0015709,-0.0009892,-0.0083013,-0.0057796,-0.0094447
-0.0031424,-0.0070041,-0.005949,-0.00087539,-0.0033674,-0.010633,0.0018981,0.00062434
-0.00047747,-0.0029779,-0.0049834,0.00459,-0.0033903,-0.0072758,0.00011196,0.0037235
-0.0013877,-0.0027918,-0.0026782,0.0024194,-0.0064705,-0.01067,0.00275,0.0082815
-0.005461,0.0011648,-0.0033981,-0.00054835,-0.0084575,-0.0046993,0.0010112,0.0044016
-0.005257,-0.00092703,-0.0028617,-0.001648,-0.0056405,0.0022453,-0.00085592,0.0010325
0.00025066,0.00577,-0.0035823,-0.002181,-0.0061265,0.0042556,-0.0020033,-0.0019875
0.0017155,-0.001128,-0.0011766,0.00016471,-0.0053992,0.0047383,5.89e-05,-0.0016042
-0.001936,0.0025269,0.00070028,-0.00367,-0.0032579,0.006054,0.0033646,0.0032529
